Sampling type;Flag country;Year;Trip code;Harbour;Number of sets / hauls on trip;Days at sea;Sampling method;Aggregation level;Station number;Duration of fishing operation;Initial latitude;Initial longitude;Final latitude;Final longitude;Depth of fishing operation;Water depth;Catch registration;Species registration;Date;Area;Fishing activity category National;Fishing activity category European lvl 6;Species;Catch category;Weight;Subsample weight;Sex;Maturity method;Maturity Scale;Maturity Stage;Ageing method;Age;Length code;Length class;Number at length;Commercial size category scale;Commercial size category;fish ID;Individual weight
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;27;7;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;40190;2360;F;Macr;Medits scale;2b;; ;mm;27;2;CIBM;II;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;28;12;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;28;17;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;28;15;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;29;16;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;29;11;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;29;18;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;30;28;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;30;11;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;30;20;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;31;8;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;31;7;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;31;16;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;32;5;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;32;8;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;32;13;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;33;4;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;33;1;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;33;5;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;34;1;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;34;2;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2d;; ;mm;34;2;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2b;; ;mm;35;1;CIBM;I;;
S;ITA;2015;GSA9_2015_229;ITPSS; ;1;Observer;T;999; ;42.55868333;11.01243333;42.68966667;10.88203333;84;84;All;All;11/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;11235;4650;F;Macr;Medits scale;2c;; ;mm;37;2;CIBM;I;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;10;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;11;2;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;12;5;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;M;Macr;Medits scale;0;; ;mm;12;7;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;13;22;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;M;Macr;Medits scale;0;; ;mm;13;24;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;14;22;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2a;; ;mm;14;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;M;Macr;Medits scale;0;; ;mm;14;31;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;15;25;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2a;; ;mm;15;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2c;; ;mm;15;3;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;M;Macr;Medits scale;0;; ;mm;15;57;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;16;15;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2a;; ;mm;16;2;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2c;; ;mm;16;5;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;M;Macr;Medits scale;0;; ;mm;16;25;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;17;15;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2a;; ;mm;17;5;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2c;; ;mm;17;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;M;Macr;Medits scale;0;; ;mm;17;6;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;18;12;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2a;; ;mm;18;5;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2c;; ;mm;18;4;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2d;; ;mm;18;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;19;2;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2a;; ;mm;19;2;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2c;; ;mm;19;2;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;1;; ;mm;20;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2a;; ;mm;20;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2b;; ;mm;22;1;CIBM;S;;
S;ITA;2015;GSA9_2015_4041;ITCVV; ;1;Observer;T;999; ;42.35933333;11.32683333;42.305;11.43966667;49;49;All;All;13/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Dis;7480;882;F;Macr;Medits scale;2c;; ;mm;23;1;CIBM;S;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;14;4;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;15;2;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;15;7;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;16;6;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;16;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;16;7;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;17;6;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;17;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;17;18;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;18;2;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;18;6;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;18;27;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;19;4;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;19;27;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;20;6;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2d;; ;mm;20;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;20;3;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2a;; ;mm;21;13;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2c;; ;mm;21;3;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;21;4;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2b;; ;mm;22;15;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2d;; ;mm;22;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;M;Macr;Medits scale;0;; ;mm;22;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2b;; ;mm;23;15;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2c;; ;mm;23;2;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2d;; ;mm;23;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2b;; ;mm;24;17;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2c;; ;mm;24;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2d;; ;mm;24;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2b;; ;mm;25;6;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2d;; ;mm;25;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2b;; ;mm;26;4;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2c;; ;mm;26;1;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2b;; ;mm;27;5;CIBM;II;;
M;ITA;2015;GSA9_2015_232;ITPSS; ;1;Observer;T;999; ;;;;;350;350;Lan;All;18/11/2015;GSA9; ;OTB_DES_>=40_0_0;Parapenaeus longirostris;Lan;15300;3400;F;Macr;Medits scale;2b;; ;mm;28;3;CIBM;II;;
