Sampling type;Flag country;Year;Trip code;Harbour;Number of sets / hauls on trip;Days at sea;Sampling method;Aggregation level;Station number;Duration of fishing operation;Initial latitude;Initial longitude;Final latitude;Final longitude;Depth of fishing operation;Water depth;Catch registration;Species registration;Date;Area;Fishing activity category National;Fishing activity category European lvl 6;Species;Catch category;Weight;Subsample weight;Sex;Maturity method;Maturity Scale;Maturity Stage;Ageing method;Age;Length code;Length class;Number at length;Commercial size category scale;Commercial size category;fish ID;Individual weight
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;17;16;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;17;1;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;18;28;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;1;;;mm;18;2;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;18;38;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;18;5;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;19;48;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;19;55;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;19;14;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;20;35;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;20;26;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;20;20;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;21;26;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;21;1;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2d;;;mm;21;1;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;21;15;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;21;37;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;22;20;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;22;6;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;22;12;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;22;41;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;23;17;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;23;4;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;23;8;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;23;21;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;24;5;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;24;10;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2d;;;mm;24;2;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;24;11;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;25;1;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;25;6;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;M;Macr;Medits scale;2d;;;mm;25;1;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;25;2;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;26;4;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;26;6;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;27;4;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;27;4;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;N;Macr;Medits scale;;;;mm;28;1;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;28;6;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;28;5;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;29;4;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;29;1;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2b;;;mm;30;3;COUNTRY1;1;;
S;COUNTRY1;1900;57_18_2017;ITMFR;7;2;SelfSampling;T;999;1800;;;;;165;;Lan;All;24/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;478800;3420;F;Macr;Medits scale;2e;;;mm;30;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;1;;;mm;16;3;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;M;Macr;Medits scale;2d;;;mm;16;3;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;1;;;mm;17;3;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;M;Macr;Medits scale;2d;;;mm;17;2;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;N;Macr;Medits scale;;;;mm;18;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;1;;;mm;18;6;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;M;Macr;Medits scale;2d;;;mm;18;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;18;2;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;M;Macr;Medits scale;2d;;;mm;19;6;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;19;6;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;N;Macr;Medits scale;;;;mm;20;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;M;Macr;Medits scale;2d;;;mm;20;10;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;20;5;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;N;Macr;Medits scale;;;;mm;21;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;21;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;M;Macr;Medits scale;2d;;;mm;21;20;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;21;6;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;N;Macr;Medits scale;;;;mm;22;2;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;22;6;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;M;Macr;Medits scale;2d;;;mm;22;3;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;22;9;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;N;Macr;Medits scale;;;;mm;23;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;23;13;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;23;11;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;24;20;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;24;15;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;N;Macr;Medits scale;;;;mm;25;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;25;15;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;25;6;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;26;13;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;26;7;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;27;10;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;27;2;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;28;9;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;28;3;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;29;3;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;30;3;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;30;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;31;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2e;;;mm;31;1;COUNTRY1;1;;
S;COUNTRY1;1900;60_18_2017;ITMFR;2;1;SelfSampling;T;999;1440;;;;;67;;Lan;All;26/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;70000;1750;F;Macr;Medits scale;2b;;;mm;34;1;COUNTRY1;1;;
S;COUNTRY1;1900;63_18_2017;ITMOL;3;1;Observer;T;999;750;;;;;391;;All;All;25/01/1900;GSA99;OTB_ mixed;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;48000;6000;M;Macr;Medits scale;2d;;;mm;17;1;COUNTRY1;1;;
S;COUNTRY1;1900;63_18_2017;ITMOL;3;1;Observer;T;999;750;;;;;391;;All;All;25/01/1900;GSA99;OTB_ mixed;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;48000;6000;M;Macr;Medits scale;2d;;;mm;19;23;COUNTRY1;1;;
S;COUNTRY1;1900;63_18_2017;ITMOL;3;1;Observer;T;999;750;;;;;391;;All;All;25/01/1900;GSA99;OTB_ mixed;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;48000;6000;N;Macr;Medits scale;;;;mm;20;4;COUNTRY1;1;;
S;COUNTRY1;1900;63_18_2017;ITMOL;3;1;Observer;T;999;750;;;;;391;;All;All;25/01/1900;GSA99;OTB_ mixed;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;48000;6000;M;Macr;Medits scale;2d;;;mm;20;50;COUNTRY1;1;;
S;COUNTRY1;1900;63_18_2017;ITMOL;3;1;Observer;T;999;750;;;;;391;;All;All;25/01/1900;GSA99;OTB_ mixed;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;48000;6000;N;Macr;Medits scale;;;;mm;21;1;COUNTRY1;1;;
S;COUNTRY1;1900;63_18_2017;ITMOL;3;1;Observer;T;999;750;;;;;391;;All;All;25/01/1900;GSA99;OTB_ mixed;OTB_MDD_>=40_0_0;Parapenaeus longirostris;Lan;48000;6000;F;Macr;Medits scale;2b;;;mm;21;1;COUNTRY1;1;;
