Sampling type,Flag country,Year,Trip code,Harbour,Number of sets / hauls on trip,Days at sea,Sampling method,Aggregation level,Station number,Duration of fishing operation,Initial latitude,Initial longitude,Final latitude,Final longitude,Depth of fishing operation,Water depth,Catch registration,Species registration,Date,Area,Fishing activity category National,Fishing activity category European lvl 6,Species,Catch category,Weight,Subsample weight,Sex,Maturity method,Maturity Scale,Maturity Stage,Ageing method,Age,Length code,Length class,Number at length,Commercial size category scale,Commercial size category,fish ID,Individual weight
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2c,, ,mm,26,3,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2d,, ,mm,26,2,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2b,, ,mm,26,6,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2c,, ,mm,26,1,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2d,, ,mm,26,11,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,M,Macr,Medits scale,0,, ,mm,26,1,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Dis,1594,329,F,Macr,Medits scale,2d,, ,mm,26,1,999,S,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2b,, ,mm,27,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2c,, ,mm,27,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2d,, ,mm,27,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2b,, ,mm,27,1,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2c,, ,mm,27,3,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2d,, ,mm,27,5,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2b,, ,mm,28,2,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2c,, ,mm,28,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2b,, ,mm,28,3,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2c,, ,mm,28,2,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2d,, ,mm,28,6,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2b,, ,mm,29,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2d,, ,mm,29,4,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2b,, ,mm,29,4,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2c,, ,mm,29,3,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2d,, ,mm,29,11,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2b,, ,mm,30,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2c,, ,mm,30,2,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2d,, ,mm,30,5,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2b,, ,mm,30,3,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2c,, ,mm,30,2,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2d,, ,mm,30,8,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2c,, ,mm,31,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2d,, ,mm,31,2,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2d,, ,mm,31,4,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2b,, ,mm,32,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2d,, ,mm,32,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2b,, ,mm,32,3,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2c,, ,mm,32,3,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2c,, ,mm,33,1,999,I,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,22703,3285,F,Macr,Medits scale,2b,, ,mm,34,1,999,II,,
S,999,2015,999_2015_243,ITPSS, ,1,Observer,T,999, ,42.588,10.89866667,42.68833333,10.73983333,108,108,All,All,17/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,2200,550,F,Macr,Medits scale,2d,, ,mm,35,1,999,I,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,M,Macr,Medits scale,0,, ,mm,30,5,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,31,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,31,2,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,M,Macr,Medits scale,0,, ,mm,31,2,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,33,2,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,M,Macr,Medits scale,0,, ,mm,33,3,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,34,6,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,34,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,M,Macr,Medits scale,0,, ,mm,34,4,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,35,6,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,35,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,M,Macr,Medits scale,0,, ,mm,35,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,36,7,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,36,15,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2d,, ,mm,36,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2b,, ,mm,37,2,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,37,8,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,38,2,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2d,, ,mm,38,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,M,Macr,Medits scale,0,, ,mm,38,5,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,39,4,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,40,4,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2d,, ,mm,40,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,M,Macr,Medits scale,0,, ,mm,40,1,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,41,3,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2d,, ,mm,41,2,999,II,,
M,999,2015,999_2015_4059,ITFCO, ,1,Observer,T,999, ,,,,,450,450,Lan,All,22/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,15004,2200,F,Macr,Medits scale,2c,, ,mm,42,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,1,, ,mm,10,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,13,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,14,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,15,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,16,3,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,16,3,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,17,4,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,17,4,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,31500,3150,M,Macr,Medits scale,0,, ,mm,18,1,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,18,3,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,18,2,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2c,, ,mm,18,3,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,18,7,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,19,3,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2c,, ,mm,19,2,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2d,, ,mm,19,4,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,19,21,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,20,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,20,2,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2c,, ,mm,20,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,20,28,999,II,,
S,999,2015,999_2015_248,ITPTH, ,1,Observer,T,999, ,42.21216667,10.47458333,42.35311667,10.51248333,515,515,All,All,29/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,8500,4467,M,Macr,Medits scale,0,, ,mm,20,1,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2a,, ,mm,21,4,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2c,, ,mm,21,1,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,21,40,999,II,,
S,999,2015,999_2015_248,ITPTH, ,1,Observer,T,999, ,42.21216667,10.47458333,42.35311667,10.51248333,515,515,All,All,29/12/2015,999, ,OTB_MDD_>=40_0_0,Parapenaeus longirostris,Lan,8500,4467,M,Macr,Medits scale,0,, ,mm,21,1,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,31500,3150,F,Macr,Medits scale,2d,, ,mm,22,2,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2b,, ,mm,22,8,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2c,, ,mm,22,4,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2d,, ,mm,22,4,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,M,Macr,Medits scale,0,, ,mm,22,53,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,31500,3150,F,Macr,Medits scale,2b,, ,mm,23,1,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,31500,3150,F,Macr,Medits scale,2c,, ,mm,23,4,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,31500,3150,F,Macr,Medits scale,2d,, ,mm,23,5,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,31500,3150,M,Macr,Medits scale,0,, ,mm,23,3,999,I,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2b,, ,mm,23,6,999,II,,
M,999,2015,999_2015_246,ITPSS, ,1,Observer,T,999, ,,,,,300,300,Lan,All,29/12/2015,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11030,1697,F,Macr,Medits scale,2c,, ,mm,23,5,999,II,,
